Date,No
2018-12-25,180.23972
2018-12-26,168.61136
2018-12-27,175.879
2018-12-28,177.33263
2018-12-29,190.41444
2018-12-30,226.75314
2018-12-31,185.86511
2019-01-01,177.1527
2019-01-02,177.1527
2019-01-03,174.24855
2019-01-04,175.70053
2019-01-05,219.26282
2019-01-06,226.52307
2019-01-07,175.53767
2019-01-08,181.34056
2019-01-09,168.28415
2019-01-10,191.49573
2019-01-11,197.29861
2019-01-12,208.9044
2019-01-13,219.05957
2019-01-14,185.669
2019-01-15,185.669
2019-01-16,191.47115
2019-01-17,194.37222
2019-01-18,194.37222
2019-01-19,210.32823
2019-01-20,230.63576
2019-01-21,175.31935
2019-01-22,175.31935
2019-01-23,184.01288
2019-01-24,184.01288
2019-01-25,195.60442
2019-01-26,218.78712
2019-01-27,194.15541
2019-01-28,172.17786
2019-01-29,175.0716
2019-01-30,179.41231
2019-01-31,175.0716
2019-02-01,179.41231
2019-02-02,205.456
2019-02-03,232.94666
2019-02-04,242.3118
2019-02-05,201.68472
2019-02-06,201.68472
2019-02-07,213.29245
2019-02-08,220.5472
2019-02-09,226.35106
2019-02-10,226.35106
2019-02-11,265.808
2019-02-12,249.65385
2019-02-13,242.3112
2019-02-14,234.96835
2019-02-15,242.3112
2019-02-16,232.03125
2019-02-17,217.34573
2019-02-18,198.5369
2019-02-19,185.30103
2019-02-20,204.41946
2019-02-21,189.71286
2019-02-22,189.71286
2019-02-23,223.5377
2019-02-24,232.36156
2019-02-25,195.88681
2019-02-26,181.15848
2019-02-27,195.88681
2019-02-28,189.99547
2019-03-01,201.77832
2019-03-02,223.87071
2019-03-03,226.81638
2019-03-04,197.55353
2019-03-05,196.07915
2019-03-06,190.18204
2019-03-07,190.18204
2019-03-08,210.82213
2019-03-09,209.34776
2019-03-10,241.78189
2019-03-11,183.89473
2019-03-12,175.06778
2019-03-13,185.36598
2019-03-14,176.53905
2019-03-15,207.43344
2019-03-16,213.31807
2019-03-17,213.31807
2019-03-18,210.48018
2019-03-19,176.62668
2019-03-20,194.28932
2019-03-21,182.51422
2019-03-22,201.64885
2019-03-23,201.64885
2019-03-24,219.31151
2019-03-25,204.73395
2019-03-26,191.4777
2019-03-27,185.58609
2019-03-28,182.64029
2019-03-29,197.36932
2019-03-30,197.36932
2019-03-31,228.3004
2019-04-01,197.6437
2019-04-02,190.26886
2019-04-03,181.41914
2019-04-04,185.8441
2019-04-05,185.8441
2019-04-06,203.54352
2019-04-07,225.6679
2019-04-08,201.25572
2019-04-09,183.4979
2019-04-10,183.4979
2019-04-11,183.4979
2019-04-12,192.3768
